accuracy,times,session,species,subset,surrogate,significant
0.5145833333333334,0.612,sub-902,inter,max,False,False
0.5114583333333333,0.616,sub-902,inter,max,False,False
0.5229166666666667,0.62,sub-902,inter,max,False,False
0.5229166666666667,0.624,sub-902,inter,max,False,False
0.5062499999999999,0.628,sub-902,inter,max,False,False
0.4916666666666667,0.632,sub-902,inter,max,False,False
0.503125,0.636,sub-902,inter,max,False,False
0.5041666666666667,0.64,sub-902,inter,max,False,False
0.5,0.644,sub-902,inter,max,False,False
0.5083333333333333,0.648,sub-902,inter,max,False,False
0.5145833333333333,0.652,sub-902,inter,max,False,False
0.503125,0.656,sub-902,inter,max,False,False
0.496875,0.66,sub-902,inter,max,False,False
0.4885416666666667,0.664,sub-902,inter,max,False,False
0.4927083333333333,0.668,sub-902,inter,max,False,False
0.5052083333333333,0.672,sub-902,inter,max,False,False
0.5093750000000001,0.676,sub-902,inter,max,False,False
0.5135416666666666,0.68,sub-902,inter,max,False,False
0.5041666666666667,0.684,sub-902,inter,max,False,False
0.5135416666666667,0.6880000000000001,sub-902,inter,max,False,False
0.509375,0.6920000000000001,sub-902,inter,max,False,False
0.4937500000000001,0.6960000000000001,sub-902,inter,max,False,False
0.4833333333333333,0.7000000000000001,sub-902,inter,max,False,False
0.4854166666666667,0.7040000000000001,sub-902,inter,max,False,False
0.4770833333333334,0.7080000000000001,sub-902,inter,max,False,False
0.478125,0.7120000000000001,sub-902,inter,max,False,False
0.4833333333333333,0.7160000000000001,sub-902,inter,max,False,False
0.490625,0.7200000000000001,sub-902,inter,max,False,False
0.490625,0.7240000000000001,sub-902,inter,max,False,False
0.4989583333333334,0.7280000000000001,sub-902,inter,max,False,False
0.4822916666666667,0.7320000000000001,sub-902,inter,max,False,False
0.48125,0.7360000000000001,sub-902,inter,max,False,False
0.4864583333333333,0.7400000000000001,sub-902,inter,max,False,False
0.4989583333333334,0.7440000000000001,sub-902,inter,max,False,False
0.5010416666666667,0.7480000000000001,sub-902,inter,max,False,False
0.509375,0.7520000000000001,sub-902,inter,max,False,False
0.5145833333333333,0.7559999999999999,sub-902,inter,max,False,False
0.525,0.7599999999999999,sub-902,inter,max,False,False
0.5177083333333333,0.7639999999999999,sub-902,inter,max,False,False
0.5010416666666666,0.7679999999999999,sub-902,inter,max,False,False
0.5020833333333334,0.7719999999999999,sub-902,inter,max,False,False
0.5041666666666667,0.7759999999999999,sub-902,inter,max,False,False
0.4989583333333333,0.7799999999999999,sub-902,inter,max,False,False
0.4843750000000001,0.7839999999999999,sub-902,inter,max,False,False
0.4895833333333333,0.7879999999999999,sub-902,inter,max,False,False
0.4979166666666667,0.7919999999999999,sub-902,inter,max,False,False
0.49375,0.7959999999999999,sub-902,inter,max,False,False
0.4791666666666667,0.7999999999999999,sub-902,inter,max,False,False
0.4916666666666666,0.8039999999999999,sub-902,inter,max,False,False
0.496875,0.8079999999999999,sub-902,inter,max,False,False
0.4916666666666666,0.8119999999999999,sub-902,inter,max,False,False
0.503125,0.816,sub-902,inter,max,False,False
0.51875,0.82,sub-902,inter,max,False,False
0.5197916666666667,0.824,sub-902,inter,max,False,False
0.5270833333333333,0.828,sub-902,inter,max,False,False
0.5229166666666666,0.832,sub-902,inter,max,False,False
0.528125,0.836,sub-902,inter,max,False,False
0.5208333333333334,0.84,sub-902,inter,max,False,False
0.5135416666666667,0.844,sub-902,inter,max,False,False
0.5114583333333333,0.848,sub-902,inter,max,False,False
0.5062500000000001,0.852,sub-902,inter,max,False,False
0.5229166666666667,0.856,sub-902,inter,max,False,False
0.5197916666666667,0.86,sub-902,inter,max,False,False
0.5052083333333333,0.864,sub-902,inter,max,False,False
0.5104166666666667,0.868,sub-902,inter,max,False,False
0.5010416666666666,0.872,sub-902,inter,max,False,False
0.4875,0.876,sub-902,inter,max,False,False
0.4916666666666666,0.88,sub-902,inter,max,False,False
0.4979166666666666,0.884,sub-902,inter,max,False,False
0.5083333333333334,0.888,sub-902,inter,max,False,False
0.5218749999999999,0.892,sub-902,inter,max,False,False
0.5302083333333334,0.896,sub-902,inter,max,False,False
0.5229166666666666,0.9,sub-902,inter,max,False,False
0.5281250000000001,0.904,sub-902,inter,max,False,False
0.5333333333333333,0.908,sub-902,inter,max,False,False
0.5572916666666667,0.912,sub-902,inter,max,False,True
0.5697916666666666,0.916,sub-902,inter,max,False,True
0.590625,0.92,sub-902,inter,max,False,True
0.5916666666666667,0.924,sub-902,inter,max,False,True
0.6020833333333332,0.928,sub-902,inter,max,False,True
0.6,0.932,sub-902,inter,max,False,True
0.5864583333333333,0.936,sub-902,inter,max,False,True
0.5552083333333333,0.9400000000000001,sub-902,inter,max,False,True
0.54375,0.9440000000000001,sub-902,inter,max,False,True
0.5395833333333333,0.9480000000000001,sub-902,inter,max,False,True
0.5104166666666666,0.9520000000000001,sub-902,inter,max,False,False
0.4822916666666666,0.9560000000000001,sub-902,inter,max,False,False
0.50625,0.9600000000000001,sub-902,inter,max,False,False
0.509375,0.9640000000000001,sub-902,inter,max,False,False
0.49375,0.9680000000000001,sub-902,inter,max,False,False
0.5104166666666667,0.9720000000000001,sub-902,inter,max,False,False
0.5010416666666667,0.9760000000000001,sub-902,inter,max,False,False
0.4947916666666667,0.9800000000000001,sub-902,inter,max,False,False
0.5052083333333333,0.9840000000000001,sub-902,inter,max,False,False
0.5125,0.9880000000000001,sub-902,inter,max,False,False
0.5218750000000002,0.9920000000000001,sub-902,inter,max,False,False
0.5270833333333333,0.9960000000000001,sub-902,inter,max,False,False
0.540625,1.0,sub-902,inter,max,False,False
0.4866847826086957,-0.4,sub-901,intra_human,max,False,False
0.48885869565217394,-0.396,sub-901,intra_human,max,False,False
0.49764492753623185,-0.392,sub-901,intra_human,max,False,False
0.48288043478260867,-0.388,sub-901,intra_human,max,False,False
0.4741847826086956,-0.384,sub-901,intra_human,max,False,False
0.4549818840579711,-0.38,sub-901,intra_human,max,False,False
0.4528985507246377,-0.376,sub-901,intra_human,max,False,False
0.4469202898550725,-0.372,sub-901,intra_human,max,False,False
0.46213768115942033,-0.368,sub-901,intra_human,max,False,False
0.4790760869565217,-0.364,sub-901,intra_human,max,False,False
0.4940217391304348,-0.36000000000000004,sub-901,intra_human,max,False,False
0.5004528985507246,-0.35600000000000004,sub-901,intra_human,max,False,False
0.5020833333333334,-0.35200000000000004,sub-901,intra_human,max,False,False
0.5293478260869566,-0.34800000000000003,sub-901,intra_human,max,False,False
0.5423913043478261,-0.34400000000000003,sub-901,intra_human,max,False,False
0.5552536231884058,-0.34,sub-901,intra_human,max,False,False
0.5718297101449276,-0.336,sub-901,intra_human,max,False,False
0.5613224637681159,-0.332,sub-901,intra_human,max,False,False
0.5464673913043478,-0.328,sub-901,intra_human,max,False,False
0.5271739130434783,-0.324,sub-901,intra_human,max,False,False
0.5292572463768116,-0.32,sub-901,intra_human,max,False,False
0.5058876811594203,-0.316,sub-901,intra_human,max,False,False
0.5078804347826087,-0.31200000000000006,sub-901,intra_human,max,False,False
0.4952898550724637,-0.30800000000000005,sub-901,intra_human,max,False,False
0.4805253623188405,-0.30400000000000005,sub-901,intra_human,max,False,False
0.4976449275362319,-0.30000000000000004,sub-901,intra_human,max,False,False
0.5,-0.29600000000000004,sub-901,intra_human,max,False,False
0.5065217391304347,-0.29200000000000004,sub-901,intra_human,max,False,False
0.508876811594203,-0.28800000000000003,sub-901,intra_human,max,False,False
0.5003623188405798,-0.28400000000000003,sub-901,intra_human,max,False,False
0.5151268115942029,-0.28,sub-901,intra_human,max,False,False
0.5296195652173914,-0.276,sub-901,intra_human,max,False,False
0.5085144927536233,-0.272,sub-901,intra_human,max,False,False
0.5021739130434784,-0.268,sub-901,intra_human,max,False,False
0.4995471014492754,-0.264,sub-901,intra_human,max,False,False
0.5076992753623188,-0.26,sub-901,intra_human,max,False,False
0.5120471014492753,-0.256,sub-901,intra_human,max,False,False
0.5181159420289855,-0.252,sub-901,intra_human,max,False,False
0.5245471014492754,-0.24800000000000003,sub-901,intra_human,max,False,False
0.5375,-0.24400000000000002,sub-901,intra_human,max,False,False
0.5309782608695651,-0.24000000000000002,sub-901,intra_human,max,False,False
0.5394927536231884,-0.23600000000000002,sub-901,intra_human,max,False,False
0.5308876811594202,-0.232,sub-901,intra_human,max,False,False
0.5181159420289856,-0.228,sub-901,intra_human,max,False,False
0.5034420289855073,-0.22400000000000003,sub-901,intra_human,max,False,False
0.501358695652174,-0.22000000000000003,sub-901,intra_human,max,False,False
0.49112318840579716,-0.21600000000000003,sub-901,intra_human,max,False,False
0.48677536231884055,-0.21200000000000002,sub-901,intra_human,max,False,False
0.5057971014492754,-0.20800000000000002,sub-901,intra_human,max,False,False
0.5057971014492754,-0.20400000000000001,sub-901,intra_human,max,False,False
0.5102355072463769,-0.2,sub-901,intra_human,max,False,False
0.5166666666666666,-0.196,sub-901,intra_human,max,False,False
0.5125905797101449,-0.192,sub-901,intra_human,max,False,False
0.4996376811594203,-0.18800000000000003,sub-901,intra_human,max,False,False
0.47880434782608694,-0.18400000000000002,sub-901,intra_human,max,False,False
0.488768115942029,-0.18000000000000002,sub-901,intra_human,max,False,False
0.5121376811594203,-0.17600000000000002,sub-901,intra_human,max,False,False
0.4904891304347826,-0.17200000000000001,sub-901,intra_human,max,False,False
0.5032608695652174,-0.168,sub-901,intra_human,max,False,False
0.501268115942029,-0.164,sub-901,intra_human,max,False,False
0.4908514492753624,-0.16000000000000003,sub-901,intra_human,max,False,False
0.4971014492753623,-0.15600000000000003,sub-901,intra_human,max,False,False
0.5081521739130435,-0.15200000000000002,sub-901,intra_human,max,False,False
0.49338768115942033,-0.14800000000000002,sub-901,intra_human,max,False,False
0.5102355072463769,-0.14400000000000002,sub-901,intra_human,max,False,False
0.5126811594202898,-0.14,sub-901,intra_human,max,False,False
0.5279891304347826,-0.136,sub-901,intra_human,max,False,False
0.5105978260869566,-0.132,sub-901,intra_human,max,False,False
0.5153079710144928,-0.128,sub-901,intra_human,max,False,False
0.511322463768116,-0.124,sub-901,intra_human,max,False,False
0.5002717391304348,-0.12,sub-901,intra_human,max,False,False
0.46811594202898554,-0.11599999999999999,sub-901,intra_human,max,False,False
0.4491847826086956,-0.11199999999999999,sub-901,intra_human,max,False,False
0.4198369565217391,-0.10800000000000004,sub-901,intra_human,max,False,False
0.4162137681159421,-0.10400000000000004,sub-901,intra_human,max,False,False
0.425,-0.10000000000000003,sub-901,intra_human,max,False,False
0.44565217391304346,-0.09600000000000003,sub-901,intra_human,max,False,False
0.48641304347826086,-0.09200000000000003,sub-901,intra_human,max,False,False
0.5389492753623187,-0.08800000000000002,sub-901,intra_human,max,False,False
0.5470108695652175,-0.08400000000000002,sub-901,intra_human,max,False,False
0.554981884057971,-0.08000000000000002,sub-901,intra_human,max,False,False
0.5232789855072465,-0.07600000000000001,sub-901,intra_human,max,False,False
0.5079710144927537,-0.07200000000000001,sub-901,intra_human,max,False,False
0.5186594202898551,-0.068,sub-901,intra_human,max,False,False
0.5333333333333332,-0.064,sub-901,intra_human,max,False,False
0.5269927536231883,-0.06,sub-901,intra_human,max,False,False
0.5014492753623189,-0.055999999999999994,sub-901,intra_human,max,False,False
0.5206521739130435,-0.05199999999999999,sub-901,intra_human,max,False,False
0.5316123188405797,-0.04800000000000004,sub-901,intra_human,max,False,False
0.5230978260869565,-0.04400000000000004,sub-901,intra_human,max,False,False
0.5395833333333334,-0.040000000000000036,sub-901,intra_human,max,False,False
0.5136775362318842,-0.03600000000000003,sub-901,intra_human,max,False,False
0.5125905797101449,-0.03200000000000003,sub-901,intra_human,max,False,False
0.48514492753623184,-0.028000000000000025,sub-901,intra_human,max,False,False
0.4786231884057971,-0.02400000000000002,sub-901,intra_human,max,False,False
0.48278985507246386,-0.020000000000000018,sub-901,intra_human,max,False,False
0.48550724637681164,-0.016000000000000014,sub-901,intra_human,max,False,False
0.49420289855072463,-0.01200000000000001,sub-901,intra_human,max,False,False
0.5088768115942028,-0.008000000000000007,sub-901,intra_human,max,False,False
0.49773550724637683,-0.0040000000000000036,sub-901,intra_human,max,False,False
0.5016304347826086,0.0,sub-901,intra_human,max,False,False
0.5055253623188405,0.0040000000000000036,sub-901,intra_human,max,False,False
0.503713768115942,0.008000000000000007,sub-901,intra_human,max,False,False
0.5191123188405797,0.01200000000000001,sub-901,intra_human,max,False,False
0.5084239130434782,0.016000000000000014,sub-901,intra_human,max,False,False
0.4979166666666667,0.019999999999999962,sub-901,intra_human,max,False,False
0.4980072463768116,0.023999999999999966,sub-901,intra_human,max,False,False
0.48931159420289855,0.02799999999999997,sub-901,intra_human,max,False,False
0.5064311594202897,0.03199999999999997,sub-901,intra_human,max,False,False
0.5105072463768117,0.035999999999999976,sub-901,intra_human,max,False,False
0.5041666666666667,0.03999999999999998,sub-901,intra_human,max,False,False
0.5020833333333334,0.043999999999999984,sub-901,intra_human,max,False,False
0.5024456521739131,0.04799999999999999,sub-901,intra_human,max,False,False
0.5026268115942029,0.05199999999999999,sub-901,intra_human,max,False,False
0.5260869565217392,0.055999999999999994,sub-901,intra_human,max,False,False
0.5156702898550726,0.06,sub-901,intra_human,max,False,False
0.5093297101449276,0.064,sub-901,intra_human,max,False,False
0.5217391304347826,0.068,sub-901,intra_human,max,False,False
0.5131340579710144,0.07200000000000001,sub-901,intra_human,max,False,False
0.47264492753623183,0.07600000000000001,sub-901,intra_human,max,False,False
0.4686594202898552,0.07999999999999996,sub-901,intra_human,max,False,False
0.4814311594202899,0.08399999999999996,sub-901,intra_human,max,False,False
0.5282608695652173,0.08799999999999997,sub-901,intra_human,max,False,False
0.5492753623188406,0.09199999999999997,sub-901,intra_human,max,False,False
0.553713768115942,0.09599999999999997,sub-901,intra_human,max,False,False
0.5810688405797102,0.09999999999999998,sub-901,intra_human,max,False,False
0.597644927536232,0.10399999999999998,sub-901,intra_human,max,False,False
0.6015398550724637,0.10799999999999998,sub-901,intra_human,max,False,False
0.5972826086956522,0.11199999999999999,sub-901,intra_human,max,False,False
0.5944746376811595,0.11599999999999999,sub-901,intra_human,max,False,False
0.5586050724637681,0.12,sub-901,intra_human,max,False,False
0.5180253623188407,0.124,sub-901,intra_human,max,False,False
0.47998188405797093,0.128,sub-901,intra_human,max,False,False
0.4846014492753623,0.132,sub-901,intra_human,max,False,False
0.5105978260869565,0.136,sub-901,intra_human,max,False,False
0.5298007246376812,0.14,sub-901,intra_human,max,False,False
0.5447463768115942,0.14400000000000002,sub-901,intra_human,max,False,False
0.5471014492753624,0.14800000000000002,sub-901,intra_human,max,False,False
0.5772644927536231,0.15200000000000002,sub-901,intra_human,max,False,False
0.5643115942028986,0.15600000000000003,sub-901,intra_human,max,False,False
0.5345108695652173,0.16000000000000003,sub-901,intra_human,max,False,False
0.5197463768115942,0.16400000000000003,sub-901,intra_human,max,False,False
0.5344202898550725,0.16800000000000004,sub-901,intra_human,max,False,False
0.5191123188405797,0.17200000000000004,sub-901,intra_human,max,False,False
0.5102355072463769,0.17600000000000005,sub-901,intra_human,max,False,False
0.5294384057971013,0.17999999999999994,sub-901,intra_human,max,False,False
0.5359601449275363,0.18399999999999994,sub-901,intra_human,max,False,False
0.5338768115942029,0.18799999999999994,sub-901,intra_human,max,False,False
0.5231884057971016,0.19199999999999995,sub-901,intra_human,max,False,False
0.5337862318840579,0.19599999999999995,sub-901,intra_human,max,False,False
0.536231884057971,0.19999999999999996,sub-901,intra_human,max,False,False
0.5216485507246377,0.20399999999999996,sub-901,intra_human,max,False,False
0.5041666666666667,0.20799999999999996,sub-901,intra_human,max,False,False
0.5253623188405798,0.21199999999999997,sub-901,intra_human,max,False,False
0.5575181159420289,0.21599999999999997,sub-901,intra_human,max,False,False
0.5640398550724637,0.21999999999999997,sub-901,intra_human,max,False,False
0.5492753623188407,0.22399999999999998,sub-901,intra_human,max,False,False
0.5343297101449276,0.22799999999999998,sub-901,intra_human,max,False,False
0.5387681159420289,0.23199999999999998,sub-901,intra_human,max,False,False
0.5407608695652174,0.236,sub-901,intra_human,max,False,False
0.5300724637681159,0.24,sub-901,intra_human,max,False,False
0.5236413043478262,0.244,sub-901,intra_human,max,False,False
0.5170289855072463,0.248,sub-901,intra_human,max,False,False
0.5235507246376812,0.252,sub-901,intra_human,max,False,False
0.5193840579710146,0.256,sub-901,intra_human,max,False,False
0.5217391304347826,0.26,sub-901,intra_human,max,False,False
0.5365942028985508,0.264,sub-901,intra_human,max,False,False
0.5322463768115943,0.268,sub-901,intra_human,max,False,False
0.5041666666666667,0.272,sub-901,intra_human,max,False,False
0.4830615942028985,0.276,sub-901,intra_human,max,False,False
0.48976449275362316,0.28,sub-901,intra_human,max,False,False
0.4875,0.28400000000000003,sub-901,intra_human,max,False,False
0.48523550724637676,0.28800000000000003,sub-901,intra_human,max,False,False
0.4933876811594204,0.29200000000000004,sub-901,intra_human,max,False,False
0.5108695652173914,0.29600000000000004,sub-901,intra_human,max,False,False
0.5210144927536232,0.30000000000000004,sub-901,intra_human,max,False,False
0.5168478260869566,0.30399999999999994,sub-901,intra_human,max,False,False
0.540036231884058,0.30799999999999994,sub-901,intra_human,max,False,False
0.5490036231884059,0.31199999999999994,sub-901,intra_human,max,False,False
0.551358695652174,0.31599999999999995,sub-901,intra_human,max,False,False
0.5298007246376811,0.31999999999999995,sub-901,intra_human,max,False,False
0.5252717391304349,0.32399999999999995,sub-901,intra_human,max,False,False
0.5232789855072464,0.32799999999999996,sub-901,intra_human,max,False,False
0.5506340579710145,0.33199999999999996,sub-901,intra_human,max,False,False
0.5422101449275363,0.33599999999999997,sub-901,intra_human,max,False,False
0.5377717391304346,0.33999999999999997,sub-901,intra_human,max,False,False
0.5614130434782608,0.344,sub-901,intra_human,max,False,False
0.5593297101449276,0.348,sub-901,intra_human,max,False,False
0.521286231884058,0.352,sub-901,intra_human,max,False,False
0.49175724637681173,0.356,sub-901,intra_human,max,False,False
0.4706521739130435,0.36,sub-901,intra_human,max,False,False
0.47318840579710153,0.364,sub-901,intra_human,max,False,False
0.5010869565217392,0.368,sub-901,intra_human,max,False,False
0.492481884057971,0.372,sub-901,intra_human,max,False,False
0.4948369565217391,0.376,sub-901,intra_human,max,False,False
0.5034420289855073,0.38,sub-901,intra_human,max,False,False
0.5159420289855072,0.384,sub-901,intra_human,max,False,False
0.5154891304347826,0.388,sub-901,intra_human,max,False,False
0.5365942028985508,0.392,sub-901,intra_human,max,False,False
0.5518115942028985,0.396,sub-901,intra_human,max,False,False
0.5517210144927537,0.4,sub-901,intra_human,max,False,False
0.5453804347826087,0.404,sub-901,intra_human,max,False,False
0.541213768115942,0.40800000000000003,sub-901,intra_human,max,False,False
0.5221014492753623,0.41200000000000003,sub-901,intra_human,max,False,False
0.5135869565217391,0.41600000000000004,sub-901,intra_human,max,False,False
0.5242753623188405,0.42000000000000004,sub-901,intra_human,max,False,False
0.5260869565217391,0.42400000000000004,sub-901,intra_human,max,False,False
0.5155797101449275,0.42800000000000005,sub-901,intra_human,max,False,False
0.519927536231884,0.43200000000000005,sub-901,intra_human,max,False,False
0.5219202898550723,0.43599999999999994,sub-901,intra_human,max,False,False
0.532608695652174,0.43999999999999995,sub-901,intra_human,max,False,False
0.5346920289855073,0.44399999999999995,sub-901,intra_human,max,False,False
0.5282608695652173,0.44799999999999995,sub-901,intra_human,max,False,False
0.5201086956521739,0.45199999999999996,sub-901,intra_human,max,False,False
0.5071557971014492,0.45599999999999996,sub-901,intra_human,max,False,False
0.5046195652173914,0.45999999999999996,sub-901,intra_human,max,False,False
0.5067934782608696,0.46399999999999997,sub-901,intra_human,max,False,False
0.5342391304347827,0.46799999999999997,sub-901,intra_human,max,False,False
0.515217391304348,0.472,sub-901,intra_human,max,False,False
0.5108695652173914,0.476,sub-901,intra_human,max,False,False
0.5002717391304347,0.48,sub-901,intra_human,max,False,False
0.48940217391304347,0.484,sub-901,intra_human,max,False,False
0.4915760869565218,0.488,sub-901,intra_human,max,False,False
0.48559782608695645,0.492,sub-901,intra_human,max,False,False
0.4789855072463768,0.496,sub-901,intra_human,max,False,False
0.4529891304347826,0.5,sub-901,intra_human,max,False,False
0.46141304347826084,0.504,sub-901,intra_human,max,False,False
0.4832427536231883,0.508,sub-901,intra_human,max,False,False
0.5086050724637683,0.512,sub-901,intra_human,max,False,False
0.529981884057971,0.516,sub-901,intra_human,max,False,False
0.5279891304347826,0.52,sub-901,intra_human,max,False,False
0.5327898550724637,0.524,sub-901,intra_human,max,False,False
0.5301630434782608,0.528,sub-901,intra_human,max,False,False
0.511322463768116,0.532,sub-901,intra_human,max,False,False
0.5133152173913044,0.536,sub-901,intra_human,max,False,False
0.49855072463768113,0.54,sub-901,intra_human,max,False,False
0.5278079710144927,0.544,sub-901,intra_human,max,False,False
0.529800724637681,0.548,sub-901,intra_human,max,False,False
0.5165760869565218,0.552,sub-901,intra_human,max,False,False
0.49728260869565216,0.556,sub-901,intra_human,max,False,False
0.4954710144927536,0.5599999999999999,sub-901,intra_human,max,False,False
0.49193840579710146,0.564,sub-901,intra_human,max,False,False
0.5086050724637682,0.568,sub-901,intra_human,max,False,False
0.5126811594202899,0.572,sub-901,intra_human,max,False,False
0.5086050724637682,0.576,sub-901,intra_human,max,False,False
0.4979166666666666,0.58,sub-901,intra_human,max,False,False
0.48777173913043476,0.584,sub-901,intra_human,max,False,False
0.47264492753623183,0.588,sub-901,intra_human,max,False,False
0.4466485507246377,0.592,sub-901,intra_human,max,False,False
0.45344202898550723,0.596,sub-901,intra_human,max,False,False
0.4344202898550725,0.6,sub-901,intra_human,max,False,False
0.4641304347826087,0.604,sub-901,intra_human,max,False,False
0.49021739130434777,0.608,sub-901,intra_human,max,False,False
0.4751811594202898,0.612,sub-901,intra_human,max,False,False
0.492481884057971,0.616,sub-901,intra_human,max,False,False
0.505072463768116,0.62,sub-901,intra_human,max,False,False
0.504981884057971,0.624,sub-901,intra_human,max,False,False
0.4959239130434782,0.628,sub-901,intra_human,max,False,False
0.5189311594202899,0.632,sub-901,intra_human,max,False,False
0.5062500000000001,0.636,sub-901,intra_human,max,False,False
0.5172101449275364,0.64,sub-901,intra_human,max,False,False
0.542391304347826,0.644,sub-901,intra_human,max,False,False
0.5505434782608696,0.648,sub-901,intra_human,max,False,False
0.5482789855072465,0.652,sub-901,intra_human,max,False,False
0.5292572463768116,0.656,sub-901,intra_human,max,False,False
0.533786231884058,0.66,sub-901,intra_human,max,False,False
0.5359601449275362,0.664,sub-901,intra_human,max,False,False
0.5384057971014492,0.668,sub-901,intra_human,max,False,False
0.5432065217391304,0.672,sub-901,intra_human,max,False,False
0.532608695652174,0.676,sub-901,intra_human,max,False,False
0.5216485507246377,0.68,sub-901,intra_human,max,False,False
0.523913043478261,0.684,sub-901,intra_human,max,False,False
0.5197463768115943,0.6880000000000001,sub-901,intra_human,max,False,False
0.5091485507246377,0.6920000000000001,sub-901,intra_human,max,False,False
0.5386775362318842,0.6960000000000001,sub-901,intra_human,max,False,False
0.5408514492753624,0.7000000000000001,sub-901,intra_human,max,False,False
0.5451086956521739,0.7040000000000001,sub-901,intra_human,max,False,False
0.5495471014492754,0.7080000000000001,sub-901,intra_human,max,False,False
0.5344202898550725,0.7120000000000001,sub-901,intra_human,max,False,False
0.5324275362318842,0.7160000000000001,sub-901,intra_human,max,False,False
0.5280797101449275,0.7200000000000001,sub-901,intra_human,max,False,False
0.5340579710144928,0.7240000000000001,sub-901,intra_human,max,False,False
0.5317934782608696,0.7280000000000001,sub-901,intra_human,max,False,False
0.5214673913043477,0.7320000000000001,sub-901,intra_human,max,False,False
0.49338768115942033,0.7360000000000001,sub-901,intra_human,max,False,False
0.5058876811594202,0.7400000000000001,sub-901,intra_human,max,False,False
0.5103260869565217,0.7440000000000001,sub-901,intra_human,max,False,False
0.5231884057971015,0.7480000000000001,sub-901,intra_human,max,False,False
0.5294384057971016,0.7520000000000001,sub-901,intra_human,max,False,False
0.5489130434782609,0.7559999999999999,sub-901,intra_human,max,False,False
0.548913043478261,0.7599999999999999,sub-901,intra_human,max,False,False
0.5554347826086956,0.7639999999999999,sub-901,intra_human,max,False,False
0.5384963768115942,0.7679999999999999,sub-901,intra_human,max,False,False
0.5536231884057972,0.7719999999999999,sub-901,intra_human,max,False,False
0.555978260869565,0.7759999999999999,sub-901,intra_human,max,False,False
0.547463768115942,0.7799999999999999,sub-901,intra_human,max,False,False
0.5090579710144928,0.7839999999999999,sub-901,intra_human,max,False,False
0.5086050724637681,0.7879999999999999,sub-901,intra_human,max,False,False
0.5192934782608696,0.7919999999999999,sub-901,intra_human,max,False,False
0.5060688405797102,0.7959999999999999,sub-901,intra_human,max,False,False
0.49547101449275355,0.7999999999999999,sub-901,intra_human,max,False,False
0.49139492753623193,0.8039999999999999,sub-901,intra_human,max,False,False
0.4933876811594202,0.8079999999999999,sub-901,intra_human,max,False,False
0.5038949275362319,0.8119999999999999,sub-901,intra_human,max,False,False
0.5190217391304348,0.816,sub-901,intra_human,max,False,False
0.5228260869565218,0.82,sub-901,intra_human,max,False,False
0.5272644927536232,0.824,sub-901,intra_human,max,False,False
0.5317934782608695,0.828,sub-901,intra_human,max,False,False
0.5122282608695652,0.832,sub-901,intra_human,max,False,False
0.5079710144927536,0.836,sub-901,intra_human,max,False,False
0.4947463768115942,0.84,sub-901,intra_human,max,False,False
0.49519927536231884,0.844,sub-901,intra_human,max,False,False
0.5103260869565218,0.848,sub-901,intra_human,max,False,False
0.5295289855072464,0.852,sub-901,intra_human,max,False,False
0.5133152173913043,0.856,sub-901,intra_human,max,False,False
0.5408514492753623,0.86,sub-901,intra_human,max,False,False
0.5434782608695652,0.864,sub-901,intra_human,max,False,False
0.5672101449275362,0.868,sub-901,intra_human,max,False,False
0.5669384057971014,0.872,sub-901,intra_human,max,False,False
0.5604166666666667,0.876,sub-901,intra_human,max,False,False
0.5409420289855073,0.88,sub-901,intra_human,max,False,False
0.5557971014492754,0.884,sub-901,intra_human,max,False,False
0.5365036231884058,0.888,sub-901,intra_human,max,False,False
0.5022644927536233,0.892,sub-901,intra_human,max,False,False
0.5236413043478262,0.896,sub-901,intra_human,max,False,False
0.5253623188405798,0.9,sub-901,intra_human,max,False,False
0.5102355072463768,0.904,sub-901,intra_human,max,False,False
0.5100543478260869,0.908,sub-901,intra_human,max,False,False
0.5015398550724638,0.912,sub-901,intra_human,max,False,False
0.5165760869565217,0.916,sub-901,intra_human,max,False,False
0.5269927536231884,0.92,sub-901,intra_human,max,False,False
0.5207427536231884,0.924,sub-901,intra_human,max,False,False
0.5335144927536233,0.928,sub-901,intra_human,max,False,False
0.5166666666666667,0.932,sub-901,intra_human,max,False,False
0.5230072463768115,0.936,sub-901,intra_human,max,False,False
0.5122282608695652,0.9400000000000001,sub-901,intra_human,max,False,False
0.5183876811594202,0.9440000000000001,sub-901,intra_human,max,False,False
0.513768115942029,0.9480000000000001,sub-901,intra_human,max,False,False
0.5396739130434783,0.9520000000000001,sub-901,intra_human,max,False,False
0.5553442028985508,0.9560000000000001,sub-901,intra_human,max,False,False
0.5494565217391305,0.9600000000000001,sub-901,intra_human,max,False,False
0.547644927536232,0.9640000000000001,sub-901,intra_human,max,False,False
0.5308876811594203,0.9680000000000001,sub-901,intra_human,max,False,False
0.5134963768115941,0.9720000000000001,sub-901,intra_human,max,False,False
0.5158514492753623,0.9760000000000001,sub-901,intra_human,max,False,False
0.5154891304347826,0.9800000000000001,sub-901,intra_human,max,False,False
0.4895833333333333,0.9840000000000001,sub-901,intra_human,max,False,False
0.4916666666666667,0.9880000000000001,sub-901,intra_human,max,False,False
0.5000905797101449,0.9920000000000001,sub-901,intra_human,max,False,False
0.47019927536231887,0.9960000000000001,sub-901,intra_human,max,False,False
0.4594202898550724,1.0,sub-901,intra_human,max,False,False
0.46875,-0.4,sub-902,intra_human,max,False,False
